Variable / Field Name,Form Name,Section Header,,Item Header,,Field Label,"Choices, Calculations, OR Slider Labels",Field Type,,,Text Validation Min,Text Validation Max,,,Form Display Name
262,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,There have been times when I avoided professional or social situations because I was not able to consume certain foods there.,"0=Never, 1=Once a month, 2=2-4 times a month, 3=2-3 times a week, 4=4 or more times daily",1,1,0,oo,4,,,77
263,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,"I have had withdrawal symptoms such as agitation, anxiety, or other physical symptoms when I cut down or stopped eating certain foods. (Please do NOT include withdrawal symptoms caused by cutting down on caffeinated beverages such as soda pop, coffee, tea, energy drinks, etc.)","0=Never, 1=Once a month, 2=2-4 times a month, 3=2-3 times a week, 4=4 or more times daily",1,1,0,oo,4,,,77
264,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,"I have consumed certain foods to prevent feelings of anxiety, agitation, or other physical symptoms that were developing. (Please do NOT include consumption of caffeinated beverages such as soda pop, coffee, tea, energy drinks, etc.)","0=Never, 1=Once a month, 2=2-4 times a month, 3=2-3 times a week, 4=4 or more times daily",1,1,0,oo,4,,,77
265,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,I have found that I have elevated desire for or urges to consume certain foods when I cut down or stop eating them.,"0=Never, 1=Once a month, 2=2-4 times a month, 3=2-3 times a week, 4=4 or more times daily",1,1,0,oo,4,,,77
266,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,My behavior with respect to food and eating causes significant distress.,"0=Never, 1=Once a month, 2=2-4 times a month, 3=2-3 times a week, 4=4 or more times daily",1,1,0,oo,4,,,77
267,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",,IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,"I experience significant problems in my ability to function effectively (daily routine, job/school, social activities, family activities, health difficulties) because of food and eating.","0=Never, 1=Once a month, 2=2-4 times a month, 3=2-3 times a week, 4=4 or more times daily",1,1,0,oo,4,,,77
268,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,"My food consumption has caused significant psychological problems such as depression, anxiety, self-loathing, or guilt.","0=No, 1=Yes",1,2,n/a,n/a,n/a,,,77
269,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,My food consumption has caused significant physical problems or made a physical problem worse.,"0=No, 1=Yes",1,2,n/a,n/a,n/a,,,77
270,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,I kept consuming the same types of food or the same amount of food even though I was having emotional and/or physical problems.,"0=No, 1=Yes",1,2,n/a,n/a,n/a,,,77
271,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,"Over time, I have found that I need to eat more and more to get the feeling I want, such as reduced negative emotions or increased pleasure.","0=No, 1=Yes",1,2,n/a,n/a,n/a,,,77
272,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,I have found that eating the same amount of food does not reduce my negative emotions or increase pleasurable feelings the way it used to.,"0=No, 1=Yes",1,2,n/a,n/a,n/a,,,77
273,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,I want to cut down or stop eating certain kinds of food.,"0=No, 1=Yes",1,2,n/a,n/a,n/a,,,77
274,qr77,"This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.","This survey asks about your eating habits in the past year. People sometimes have difficulty controlling their intake of certain foods such as:
 - Sweets like ice cream, chocolate, doughnuts, cookies, cake, candy, ice cream
 - Starches like white bread, rolls, pasta, and rice
 - Salty snacks like chips, pretzels, and crackers
 - Fatty foods like steak, bacon, hamburgers, cheeseburgers, pizza, and French fries
 - Sugary drinks like soda pop
When the following questions ask about “CERTAIN FOODS” please think of ANY food similar to those listed in the food group or ANY OTHER foods you have had a problem within the past year.",IN THE PAST 12 MONTHS:,IN THE PAST 12 MONTHS:,I have tried to cut down or stop eating certain kinds of food.,"0=No, 1=Yes",1,2,n/a,n/a,n/a,,,77
